wl_r_RAW,qe_r_RAW,wl_g_RAW,qe_g_RAW,wl_b_RAW,qe_b_RAW,wl,qe_r,qe_g,qe_b
4.942137096774193878e+02,8.158508158508159802e-03,5.085887096774193310e+02,6.086247086247087434e-01,5.401209677419354875e+02,5.291375291375291501e-02,4.150000000000000000e+02,3.380613574937350874e-02,2.226403185907610549e-02,4.281325737001699938e-01
4.988508064516129252e+02,3.496503496503503006e-03,5.178629032258064626e+02,6.263403263403264365e-01,5.466129032258064626e+02,4.638694638694640382e-02,4.175000000000000000e+02,3.418734130570382640e-02,2.396528975568828698e-02,4.394554010888468976e-01
5.058064516129032313e+02,1.631701631701634736e-03,5.238911290322580498e+02,6.356643356643357778e-01,5.507862903225807258e+02,4.172494172494173315e-02,4.200000000000000000e+02,3.208297784624104115e-02,2.323364599990882309e-02,4.484442166994897505e-01
5.113709677419354875e+02,3.496503496503503006e-03,5.294556451612902492e+02,6.375291375291376461e-01,5.558870967741935374e+02,2.773892773892774888e-02,4.225000000000000000e+02,2.841184455363408509e-02,1.991058339186855056e-02,4.543048056869384843e-01
5.155443548387097508e+02,1.002331002331002807e-02,5.340927419354839003e+02,6.272727272727274261e-01,5.674798387096774377e+02,1.561771561771561900e-02,4.250000000000000000e+02,2.431152378645447948e-02,1.462952781022311237e-02,4.580871990694388440e-01
5.178629032258064626e+02,1.841491841491842141e-02,5.387298387096774377e+02,6.132867132867133586e-01,5.809274193548387757e+02,7.226107226107239545e-03,4.275000000000000000e+02,2.049236323756796832e-02,9.942069860375490897e-03,4.621558705575731230e-01
5.225000000000000000e+02,2.680652680652681474e-02,5.442943548387097508e+02,6.039627039627040173e-01,5.943750000000000000e+02,5.361305361305371275e-03,4.300000000000000000e+02,1.753202474773318809e-02,8.429204818008965289e-03,4.677488627499626905e-01
5.285282258064515872e+02,3.146853146853148542e-02,5.493951612903225623e+02,5.965034965034966552e-01,6.017943548387097508e+02,4.428904428904437141e-03,4.325000000000000000e+02,1.546218207094880899e-02,1.022957131060475700e-02,4.745821645529731958e-01
5.340927419354839003e+02,2.307692307692309208e-02,5.540322580645160997e+02,5.769230769230769829e-01,6.082862903225807258e+02,1.095571095571096221e-02,4.350000000000000000e+02,1.394940678655111690e-02,1.463006117384752121e-02,4.822680836441363139e-01
5.368750000000000000e+02,1.375291375291376461e-02,5.600604838709678006e+02,5.424242424242424754e-01,6.124596774193548754e+02,9.090909090909093937e-03,4.375000000000000000e+02,1.265381181268432527e-02,1.881171849960551132e-02,4.904276923354724538e-01
5.456854838709678006e+02,7.226107226107239545e-03,5.725806451612902492e+02,4.808857808857809335e-01,6.189516129032258505e+02,1.631701631701634736e-03,4.400000000000000000e+02,1.138915827286422593e-02,2.026648445773624255e-02,4.987116763197433911e-01
5.517137096774192742e+02,1.095571095571096221e-02,5.851008064516129252e+02,4.034965034965035668e-01,6.300806451612902492e+02,2.564102564102568871e-03,4.425000000000000000e+02,1.038877551466493680e-02,1.992207203206488100e-02,5.067769693129562381e-01
5.605241935483870748e+02,8.158508158508159802e-03,5.966935483870968255e+02,3.233100233100233423e-01,6.398185483870968255e+02,9.090909090909093937e-03,4.450000000000000000e+02,9.952499721278632375e-03,1.928680873421606892e-02,5.142805050311182180e-01
5.674798387096774377e+02,1.188811188811189634e-02,6.087500000000000000e+02,2.291375291375291889e-01,6.528024193548387757e+02,1.468531468531469875e-02,4.475000000000000000e+02,1.013709941687626452e-02,1.941117395228420320e-02,5.209086362385386693e-01
5.702620967741935374e+02,3.053613053613055128e-02,6.194153225806451246e+02,1.396270396270396508e-01,6.606854838709678006e+02,1.561771561771561900e-02,4.500000000000000000e+02,1.063585023155071661e-02,2.020599647499912721e-02,5.264742536212796420e-01
5.739717741935484128e+02,6.596736596736599290e-02,6.286895161290321994e+02,9.020979020979022489e-02,6.685685483870968255e+02,2.027972027972028968e-02,4.525000000000000000e+02,1.111683102975469239e-02,2.140775855718026616e-02,5.308242621054779509e-01
5.767540322580645125e+02,1.079254079254079457e-01,6.347177419354839003e+02,7.808857808857810889e-02,6.796975806451612243e+02,2.027972027972028968e-02,4.550000000000000000e+02,1.144998873707621899e-02,2.280967432032327338e-02,5.338055670656404184e-01
5.795362903225807258e+02,1.480186480186480302e-01,6.463104838709678006e+02,6.969696969696970168e-02,6.963911290322580498e+02,2.027972027972028968e-02,4.575000000000000000e+02,1.178240761847757466e-02,2.586202872492939647e-02,5.353682850829952766e-01
5.818548387096774377e+02,2.048951048951049014e-01,6.565120967741935374e+02,5.384615384615384914e-02,7.135483870967741495e+02,2.121212121212122381e-02,4.600000000000000000e+02,1.228127249719791932e-02,3.387701950960058522e-02,5.360290910838189093e-01
5.846370967741935374e+02,2.748251748251748783e-01,6.713508064516129252e+02,5.664335664335665155e-02,7.228225806451612243e+02,1.468531468531469875e-02,4.625000000000000000e+02,1.311038895893108965e-02,4.742018068325308533e-02,5.364980494583245774e-01
